,FIPS,County,State,Year,Month,Shootings,Population,Ratio County
2952,42029,Chester County,Pennsylvania,2020,8,1,534830.0,1.8697530056279565
2953,42029,Chester County,Pennsylvania,2023,5,1,549784.0,1.8188961483055164
2954,42043,Dauphin County,Pennsylvania,2022,9,1,288687.0,3.4639592361277094
2955,42043,Dauphin County,Pennsylvania,2023,5,1,289234.0,3.4574081885255534
2956,42043,Dauphin County,Pennsylvania,2023,8,1,289234.0,3.4574081885255534
2957,42045,Delaware County,Pennsylvania,2021,8,1,576892.0,1.733426707251964
2958,42045,Delaware County,Pennsylvania,2023,8,1,576720.0,1.7339436815092246
2959,42049,Erie County,Pennsylvania,2014,1,1,279660.0,3.5757705785596796
2960,42049,Erie County,Pennsylvania,2015,7,1,278452.0,3.5912832373263615
2961,42049,Erie County,Pennsylvania,2021,3,1,269257.0,3.713923871988472
2962,42051,Fayette County,Pennsylvania,2018,1,1,130452.0,7.665654800233036
2963,42051,Fayette County,Pennsylvania,2018,9,1,130452.0,7.665654800233036
2964,42063,Indiana County,Pennsylvania,2023,10,1,83094.0,12.034563265699088
2965,42071,Lancaster County,Pennsylvania,2020,7,1,552821.0,1.808903786216515
2966,42071,Lancaster County,Pennsylvania,2021,7,1,556292.0,1.7976170788003423
2967,42071,Lancaster County,Pennsylvania,2023,1,1,558589.0,1.790225013381932
2968,42075,Lebanon County,Pennsylvania,2019,1,1,141318.0,7.076239403331493
2969,42075,Lebanon County,Pennsylvania,2023,5,1,144252.0,6.9323128968749135
2970,42077,Lehigh County,Pennsylvania,2019,6,1,369308.0,2.707766958744463
2971,42077,Lehigh County,Pennsylvania,2023,1,1,377754.0,2.647225443013178
2972,42079,Luzerne County,Pennsylvania,2022,3,1,326496.0,3.0628246594138977
2973,42079,Luzerne County,Pennsylvania,2023,5,1,327388.0,3.0544796999279145
2974,42081,Lycoming County,Pennsylvania,2015,4,1,115644.0,8.647227698799766
2975,42089,Monroe County,Pennsylvania,2019,5,1,170083.0,5.879482370372112
2976,42089,Monroe County,Pennsylvania,2021,1,1,168676.0,5.928525694230358
2977,42091,Montgomery County,Pennsylvania,2014,12,1,815966.0,1.2255412602976103
2978,42091,Montgomery County,Pennsylvania,2018,8,1,826995.0,1.2091971535499004
2979,42091,Montgomery County,Pennsylvania,2021,2,1,864249.0,1.157073945124611
2980,42101,Philadelphia County,Pennsylvania,2014,7,1,1565949.0,0.638590401092245
2981,42101,Philadelphia County,Pennsylvania,2014,8,1,1565949.0,0.638590401092245
2982,42101,Philadelphia County,Pennsylvania,2014,9,1,1565949.0,0.638590401092245
2983,42101,Philadelphia County,Pennsylvania,2015,6,2,1571679.0,1.2725244785990015
2984,42101,Philadelphia County,Pennsylvania,2015,9,1,1571679.0,0.6362622392995008
2985,42101,Philadelphia County,Pennsylvania,2015,11,1,1571679.0,0.6362622392995008
2986,42101,Philadelphia County,Pennsylvania,2015,12,1,1571679.0,0.6362622392995008
2987,42101,Philadelphia County,Pennsylvania,2016,4,1,1576604.0,0.6342746815306824
2988,42101,Philadelphia County,Pennsylvania,2016,8,1,1576604.0,0.6342746815306824
2989,42101,Philadelphia County,Pennsylvania,2016,9,2,1576604.0,1.268549363061365
2990,42101,Philadelphia County,Pennsylvania,2016,11,1,1576604.0,0.6342746815306824
2991,42101,Philadelphia County,Pennsylvania,2017,2,1,1581699.0,0.6322315434226107
2992,42101,Philadelphia County,Pennsylvania,2017,3,1,1581699.0,0.6322315434226107
2993,42101,Philadelphia County,Pennsylvania,2017,4,2,1581699.0,1.2644630868452214
2994,42101,Philadelphia County,Pennsylvania,2017,5,1,1581699.0,0.6322315434226107
2995,42101,Philadelphia County,Pennsylvania,2017,7,1,1581699.0,0.6322315434226107
2996,42101,Philadelphia County,Pennsylvania,2017,8,1,1581699.0,0.6322315434226107
2997,42101,Philadelphia County,Pennsylvania,2017,9,3,1581699.0,1.8966946302678322
2998,42101,Philadelphia County,Pennsylvania,2017,11,1,1581699.0,0.6322315434226107
2999,42101,Philadelphia County,Pennsylvania,2017,12,1,1581699.0,0.6322315434226107
3000,42101,Philadelphia County,Pennsylvania,2018,1,1,1586422.0,0.6303493017620785
3001,42101,Philadelphia County,Pennsylvania,2018,4,1,1586422.0,0.6303493017620785
3002,42101,Philadelphia County,Pennsylvania,2018,6,2,1586422.0,1.260698603524157
3003,42101,Philadelphia County,Pennsylvania,2018,7,1,1586422.0,0.6303493017620785
3004,42101,Philadelphia County,Pennsylvania,2018,8,2,1586422.0,1.260698603524157
3005,42101,Philadelphia County,Pennsylvania,2018,9,1,1586422.0,0.6303493017620785
3006,42101,Philadelphia County,Pennsylvania,2018,10,1,1586422.0,0.6303493017620785
3007,42101,Philadelphia County,Pennsylvania,2018,11,1,1586422.0,0.6303493017620785
3008,42101,Philadelphia County,Pennsylvania,2018,12,1,1586422.0,0.6303493017620785
3009,42101,Philadelphia County,Pennsylvania,2019,4,1,1584439.0,0.631138213588532
3010,42101,Philadelphia County,Pennsylvania,2019,5,1,1584439.0,0.631138213588532
3011,42101,Philadelphia County,Pennsylvania,2019,6,2,1584439.0,1.262276427177064
3012,42101,Philadelphia County,Pennsylvania,2019,7,2,1584439.0,1.262276427177064
3013,42101,Philadelphia County,Pennsylvania,2019,8,3,1584439.0,1.8934146407655958
3014,42101,Philadelphia County,Pennsylvania,2019,10,4,1584439.0,2.524552854354128
3015,42101,Philadelphia County,Pennsylvania,2020,3,1,1600684.0,0.6247329266738469
3016,42101,Philadelphia County,Pennsylvania,2020,4,1,1600684.0,0.6247329266738469
3017,42101,Philadelphia County,Pennsylvania,2020,5,6,1600684.0,3.7483975600430814
3018,42101,Philadelphia County,Pennsylvania,2020,6,4,1600684.0,2.4989317066953878
3019,42101,Philadelphia County,Pennsylvania,2020,7,1,1600684.0,0.6247329266738469
3020,42101,Philadelphia County,Pennsylvania,2020,8,8,1600684.0,4.9978634133907756
3021,42101,Philadelphia County,Pennsylvania,2020,9,7,1600684.0,4.373130486716928
3022,42101,Philadelphia County,Pennsylvania,2020,10,2,1600684.0,1.2494658533476939
3023,42101,Philadelphia County,Pennsylvania,2021,1,1,1589623.0,0.6290799768246936
3024,42101,Philadelphia County,Pennsylvania,2021,2,1,1589623.0,0.6290799768246936
3025,42101,Philadelphia County,Pennsylvania,2021,3,3,1589623.0,1.8872399304740808
3026,42101,Philadelphia County,Pennsylvania,2021,5,4,1589623.0,2.5163199072987745
3027,42101,Philadelphia County,Pennsylvania,2021,7,3,1589623.0,1.8872399304740808
3028,42101,Philadelphia County,Pennsylvania,2021,8,3,1589623.0,1.8872399304740808
3029,42101,Philadelphia County,Pennsylvania,2021,9,2,1589623.0,1.2581599536493873
3030,42101,Philadelphia County,Pennsylvania,2021,11,3,1589623.0,1.8872399304740808
3031,42101,Philadelphia County,Pennsylvania,2021,12,4,1589623.0,2.5163199072987745
3032,42101,Philadelphia County,Pennsylvania,2022,1,1,1566836.0,0.6382288893030286
3033,42101,Philadelphia County,Pennsylvania,2022,2,1,1566836.0,0.6382288893030286
3034,42101,Philadelphia County,Pennsylvania,2022,4,2,1566836.0,1.2764577786060571
3035,42101,Philadelphia County,Pennsylvania,2022,5,4,1566836.0,2.5529155572121143
3036,42101,Philadelphia County,Pennsylvania,2022,6,3,1566836.0,1.9146866679090855
3037,42101,Philadelphia County,Pennsylvania,2022,7,3,1566836.0,1.9146866679090855
3038,42101,Philadelphia County,Pennsylvania,2022,8,4,1566836.0,2.5529155572121143
3039,42101,Philadelphia County,Pennsylvania,2022,9,2,1566836.0,1.2764577786060571
3040,42101,Philadelphia County,Pennsylvania,2022,10,3,1566836.0,1.9146866679090855
3041,42101,Philadelphia County,Pennsylvania,2022,11,3,1566836.0,1.9146866679090855
3042,42101,Philadelphia County,Pennsylvania,2023,1,2,1550542.0,1.2898715416931628
3043,42101,Philadelphia County,Pennsylvania,2023,2,1,1550542.0,0.6449357708465814
3044,42101,Philadelphia County,Pennsylvania,2023,3,1,1550542.0,0.6449357708465814
3045,42101,Philadelphia County,Pennsylvania,2023,4,3,1550542.0,1.9348073125397443
3046,42101,Philadelphia County,Pennsylvania,2023,5,2,1550542.0,1.2898715416931628
3047,42101,Philadelphia County,Pennsylvania,2023,6,1,1550542.0,0.6449357708465814
3048,42101,Philadelphia County,Pennsylvania,2023,7,2,1550542.0,1.2898715416931628
3049,42101,Philadelphia County,Pennsylvania,2023,8,3,1550542.0,1.9348073125397443
3050,42101,Philadelphia County,Pennsylvania,2023,9,1,1550542.0,0.6449357708465814
3051,42101,Philadelphia County,Pennsylvania,2023,10,2,1550542.0,1.2898715416931628
3052,42101,Philadelphia County,Pennsylvania,2023,11,1,1550542.0,0.6449357708465814
3053,42101,Philadelphia County,Pennsylvania,2023,12,2,1550542.0,1.2898715416931628
3054,42129,Westmoreland County,Pennsylvania,2023,6,1,351163.0,2.8476804219123313
3055,42133,York County,Pennsylvania,2017,9,1,445924.0,2.242534602308914
3056,42133,York County,Pennsylvania,2018,7,1,448417.0,2.230067102719121
3057,44007,Providence County,Rhode Island,2014,7,1,632995.0,1.579791309568006
3058,44007,Providence County,Rhode Island,2015,6,1,634146.0,1.5769239260359602
3059,44007,Providence County,Rhode Island,2021,5,1,658782.0,1.517952828097914
3060,44007,Providence County,Rhode Island,2021,8,1,658782.0,1.517952828097914
3061,45001,Abbeville County,South Carolina,2019,6,1,24584.0,40.67686300032541
3062,45003,Aiken County,South Carolina,2014,10,1,164333.0,6.0852050409838565
3063,45003,Aiken County,South Carolina,2020,11,1,169168.0,5.911283457864371
3064,45003,Aiken County,South Carolina,2021,9,1,171247.0,5.839518356525954
3065,45005,Allendale County,South Carolina,2017,8,1,9010.0,110.98779134295228
3066,45005,Allendale County,South Carolina,2019,6,1,8627.0,115.9151501101194
3067,45007,Anderson County,South Carolina,2014,3,1,191872.0,5.211807871914609
3068,45007,Anderson County,South Carolina,2016,4,1,195672.0,5.1105932376630285
3069,45007,Anderson County,South Carolina,2020,9,1,204195.0,4.897279561203751
3070,45009,Bamberg County,South Carolina,2015,10,1,14676.0,68.1384573453257
3071,45011,Barnwell County,South Carolina,2023,10,1,20447.0,48.90693011199687
3072,45013,Beaufort County,South Carolina,2020,8,1,187815.0,5.324388360887043
3073,45015,Berkeley County,South Carolina,2014,6,1,198485.0,5.038164093004509
3074,45015,Berkeley County,South Carolina,2019,8,1,228952.0,4.367727733324016
3075,45015,Berkeley County,South Carolina,2020,3,1,231533.0,4.319038754734747
3076,45017,Calhoun County,South Carolina,2020,5,1,14114.0,70.85163667280715
3077,45019,Charleston County,South Carolina,2014,3,1,380239.0,2.6299248630466625
3078,45019,Charleston County,South Carolina,2015,2,1,389885.0,2.564858868640753
3079,45019,Charleston County,South Carolina,2015,6,1,389885.0,2.564858868640753
3080,45019,Charleston County,South Carolina,2015,11,1,389885.0,2.564858868640753
3081,45019,Charleston County,South Carolina,2016,5,1,397433.0,2.5161473757840946
3082,45019,Charleston County,South Carolina,2016,7,1,397433.0,2.5161473757840946
3083,45019,Charleston County,South Carolina,2019,3,1,412615.0,2.4235667632054096
3084,45019,Charleston County,South Carolina,2020,5,1,409899.0,2.4396253711280096
3085,45019,Charleston County,South Carolina,2020,11,1,409899.0,2.4396253711280096
3086,45019,Charleston County,South Carolina,2021,5,2,414514.0,4.82492750546423
3087,45019,Charleston County,South Carolina,2021,7,1,414514.0,2.412463752732115
3088,45019,Charleston County,South Carolina,2022,2,1,419350.0,2.3846428997257663
3089,45019,Charleston County,South Carolina,2022,5,3,419350.0,7.153928699177298
3090,45019,Charleston County,South Carolina,2022,7,1,419350.0,2.3846428997257663
3091,45019,Charleston County,South Carolina,2022,9,1,419350.0,2.3846428997257663
3092,45019,Charleston County,South Carolina,2022,10,1,419350.0,2.3846428997257663
3093,45019,Charleston County,South Carolina,2023,4,1,424367.0,2.3564509021672277
3094,45019,Charleston County,South Carolina,2023,5,1,424367.0,2.3564509021672277
3095,45019,Charleston County,South Carolina,2023,6,1,424367.0,2.3564509021672277
3096,45021,Cherokee County,South Carolina,2019,1,1,57331.0,17.442570337164884
3097,45023,Chester County,South Carolina,2022,3,1,31993.0,31.256837433188508
3098,45027,Clarendon County,South Carolina,2022,6,1,30927.0,32.33420635690497
3099,45029,Colleton County,South Carolina,2014,9,1,37529.0,26.64606037997282
3100,45029,Colleton County,South Carolina,2017,5,1,37599.0,26.596452033298757
3101,45029,Colleton County,South Carolina,2022,4,1,38580.0,25.92016588906169
3102,45029,Colleton County,South Carolina,2022,6,1,38580.0,25.92016588906169
3103,45031,Darlington County,South Carolina,2020,1,1,62848.0,15.911405295315681
3104,45031,Darlington County,South Carolina,2021,7,1,62725.0,15.942606616181745
3105,45033,Dillon County,South Carolina,2022,1,1,27747.0,36.03993224492738
3106,45041,Florence County,South Carolina,2014,9,1,138837.0,7.202690925329703
3107,45041,Florence County,South Carolina,2018,5,1,138294.0,7.2309716979767735
3108,45041,Florence County,South Carolina,2018,10,1,138294.0,7.2309716979767735
3109,45041,Florence County,South Carolina,2020,11,1,136817.0,7.309033234174116
3110,45041,Florence County,South Carolina,2021,10,1,136401.0,7.3313245504065225
3111,45041,Florence County,South Carolina,2023,10,1,137214.0,7.287886075764864
3112,45043,Georgetown County,South Carolina,2015,7,1,61506.0,16.258576399050497
3113,45043,Georgetown County,South Carolina,2022,6,1,64669.0,15.46335956950007
3114,45043,Georgetown County,South Carolina,2023,1,1,65731.0,15.213521778156426
3115,45045,Greenville County,South Carolina,2020,7,1,527249.0,1.8966370728062072
3116,45045,Greenville County,South Carolina,2021,7,1,534648.0,1.8703894899073783
3117,45045,Greenville County,South Carolina,2023,6,1,558036.0,1.7919990824964698
3118,45047,Greenwood County,South Carolina,2017,7,1,70515.0,14.181379848259237
3119,45047,Greenwood County,South Carolina,2018,8,1,70633.0,14.157688332649045
3120,45047,Greenwood County,South Carolina,2020,4,1,69390.0,14.411298457991066
3121,45047,Greenwood County,South Carolina,2021,8,1,69126.0,14.466336834186846
3122,45049,Hampton County,South Carolina,2021,9,1,18244.0,54.812541109405835
3123,45049,Hampton County,South Carolina,2022,4,1,18136.0,55.13895015438906
3124,45051,Horry County,South Carolina,2014,5,1,298042.0,3.355231812965958
3125,45051,Horry County,South Carolina,2015,11,1,309350.0,3.2325844512687896
3126,45051,Horry County,South Carolina,2016,11,1,321542.0,3.110013621859664
3127,45051,Horry County,South Carolina,2017,4,1,333246.0,3.0007862059859685
3128,45051,Horry County,South Carolina,2017,6,1,333246.0,3.0007862059859685
3129,45051,Horry County,South Carolina,2020,5,1,353765.0,2.826735262109027
3130,45051,Horry County,South Carolina,2020,10,1,353765.0,2.826735262109027
3131,45051,Horry County,South Carolina,2020,11,1,353765.0,2.826735262109027
3132,45051,Horry County,South Carolina,2021,11,1,366093.0,2.7315463557074295
3133,45051,Horry County,South Carolina,2022,4,1,383147.0,2.609964321787721
3134,45051,Horry County,South Carolina,2023,2,1,397478.0,2.5158625131453816
3135,45051,Horry County,South Carolina,2023,12,1,397478.0,2.5158625131453816
3136,45053,Jasper County,South Carolina,2023,12,1,33544.0,29.81159074648223
3137,45055,Kershaw County,South Carolina,2023,12,1,69905.0,14.305128388527287
3138,45057,Lancaster County,South Carolina,2019,9,1,98280.0,10.175010175010176
3139,45057,Lancaster County,South Carolina,2020,4,1,96588.0,10.353252992090114
3140,45061,Lee County,South Carolina,2021,10,1,16272.0,61.45526057030482
3141,45065,McCormick County,South Carolina,2021,2,1,9764.0,102.41704219582138
3142,45067,Marion County,South Carolina,2022,7,1,28471.0,35.1234589582382
3143,45069,Marlboro County,South Carolina,2015,8,1,27594.0,36.23976226715953
3144,45069,Marlboro County,South Carolina,2016,6,1,27023.0,37.00551382155941
3145,45069,Marlboro County,South Carolina,2022,7,1,26006.0,38.45266476966854
3146,45073,Oconee County,South Carolina,2015,3,1,75908.0,13.173842019286505
3147,45075,Orangeburg County,South Carolina,2015,8,1,89174.0,11.214030995581671
3148,45075,Orangeburg County,South Carolina,2020,5,1,83954.0,11.91128475117326
3149,45079,Richland County,South Carolina,2015,8,1,406455.0,2.4602969578428118
3150,45079,Richland County,South Carolina,2017,2,1,412492.0,2.424289440764912
3151,45079,Richland County,South Carolina,2017,9,1,412492.0,2.424289440764912
3152,45079,Richland County,South Carolina,2019,1,1,417027.0,2.397926273358799
3153,45079,Richland County,South Carolina,2019,8,1,417027.0,2.397926273358799
3154,45079,Richland County,South Carolina,2021,8,1,417294.0,2.3963919922165187
3155,45079,Richland County,South Carolina,2022,3,1,421526.0,2.3723329047318553
3156,45079,Richland County,South Carolina,2022,4,1,421526.0,2.3723329047318553
3157,45079,Richland County,South Carolina,2023,4,1,425138.0,2.3521774106290194
3158,45079,Richland County,South Carolina,2023,7,1,425138.0,2.3521774106290194
3159,45079,Richland County,South Carolina,2023,9,1,425138.0,2.3521774106290194
3160,45083,Spartanburg County,South Carolina,2018,10,1,314490.0,3.1797513434449423
3161,45083,Spartanburg County,South Carolina,2021,7,2,335397.0,5.963082555896445
3162,45083,Spartanburg County,South Carolina,2022,10,1,345948.0,2.890607837015968
3163,45085,Sumter County,South Carolina,2019,9,1,106635.0,9.377784029633798
3164,45085,Sumter County,South Carolina,2019,10,1,106635.0,9.377784029633798
3165,45085,Sumter County,South Carolina,2020,11,1,105476.0,9.48082976222079
3166,45085,Sumter County,South Carolina,2023,3,1,104165.0,9.60015360245764
3167,45087,Union County,South Carolina,2020,5,1,27181.0,36.79040506235974
3168,45089,Williamsburg County,South Carolina,2020,10,1,30914.0,32.347803584136635
3169,45091,York County,South Carolina,2020,10,1,284028.0,3.5207796414438013
3170,45091,York County,South Carolina,2020,11,1,284028.0,3.5207796414438013
3171,45091,York County,South Carolina,2021,4,1,289201.0,3.4578027046932753
3172,45091,York County,South Carolina,2023,9,1,298320.0,3.3521051220166265
3173,46009,Bon Homme County,South Dakota,2021,11,1,7000.0,142.85714285714286
3174,46023,Charles Mix County,South Dakota,2015,9,1,9359.0,106.84902233144567
3175,46099,Minnehaha County,South Dakota,2020,6,1,197695.0,5.058296871443385
3176,46109,Roberts County,South Dakota,2014,11,1,10280.0,97.2762645914397
3177,47031,Coffee County,Tennessee,2020,9,1,58139.0,17.20015824145582
3178,47033,Crockett County,Tennessee,2015,2,1,14588.0,68.54949273375377
3179,47037,Davidson County,Tennessee,2015,10,1,680397.0,1.469730172237679
3180,47037,Davidson County,Tennessee,2016,4,1,686420.0,1.4568340083330904
3181,47037,Davidson County,Tennessee,2016,5,1,686420.0,1.4568340083330904
3182,47037,Davidson County,Tennessee,2017,9,1,687808.0,1.4538941099841816
3183,47037,Davidson County,Tennessee,2017,10,1,687808.0,1.4538941099841816
3184,47037,Davidson County,Tennessee,2018,1,1,691298.0,1.4465541633275374
3185,47037,Davidson County,Tennessee,2018,4,1,691298.0,1.4465541633275374
3186,47037,Davidson County,Tennessee,2018,8,1,691298.0,1.4465541633275374
3187,47037,Davidson County,Tennessee,2019,4,1,692999.0,1.443003525257612
3188,47037,Davidson County,Tennessee,2020,7,1,716059.0,1.3965329672554916
3189,47037,Davidson County,Tennessee,2020,9,1,716059.0,1.3965329672554916
3190,47037,Davidson County,Tennessee,2020,10,1,716059.0,1.3965329672554916
3191,47037,Davidson County,Tennessee,2020,11,1,716059.0,1.3965329672554916
3192,47037,Davidson County,Tennessee,2021,6,1,700860.0,1.426818480152955
3193,47037,Davidson County,Tennessee,2021,8,2,700860.0,2.85363696030591
3194,47037,Davidson County,Tennessee,2021,10,1,700860.0,1.426818480152955
3195,47037,Davidson County,Tennessee,2021,11,1,700860.0,1.426818480152955
3196,47037,Davidson County,Tennessee,2022,6,1,707351.0,1.4137252933833415
3197,47037,Davidson County,Tennessee,2022,8,1,707351.0,1.4137252933833415
3198,47037,Davidson County,Tennessee,2022,10,1,707351.0,1.4137252933833415
3199,47037,Davidson County,Tennessee,2023,3,1,712334.0,1.4038358410520908
3200,47045,Dyer County,Tennessee,2016,11,1,37588.0,26.60423539427477
3201,47045,Dyer County,Tennessee,2020,6,1,36716.0,27.236082361913063
3202,47047,Fayette County,Tennessee,2020,8,1,41870.0,23.88344877000239
3203,47065,Hamilton County,Tennessee,2014,4,1,350972.0,2.8492301380167078
3204,47065,Hamilton County,Tennessee,2014,11,1,350972.0,2.8492301380167078
3205,47065,Hamilton County,Tennessee,2015,1,1,353985.0,2.824978459539246
3206,47065,Hamilton County,Tennessee,2015,7,1,353985.0,2.824978459539246
3207,47065,Hamilton County,Tennessee,2016,7,1,358165.0,2.7920092694707748
3208,47065,Hamilton County,Tennessee,2017,6,1,361362.0,2.7673081286908974
3209,47065,Hamilton County,Tennessee,2018,7,1,364626.0,2.7425361877649976
3210,47065,Hamilton County,Tennessee,2021,9,1,369005.0,2.709990379534153
3211,47065,Hamilton County,Tennessee,2022,5,1,374602.0,2.669499895889504
3212,47065,Hamilton County,Tennessee,2022,6,1,374602.0,2.669499895889504
3213,47071,Hardin County,Tennessee,2017,2,1,25708.0,38.898397386027696
3214,47075,Haywood County,Tennessee,2017,1,1,17606.0,56.798818584573446
3215,47087,Jackson County,Tennessee,2015,12,1,11541.0,86.64760419374404
3216,47087,Jackson County,Tennessee,2018,8,1,11802.0,84.7314014573801
3217,47087,Jackson County,Tennessee,2020,6,1,11633.0,85.96234849136079
3218,47087,Jackson County,Tennessee,2020,11,1,11633.0,85.96234849136079
3219,47087,Jackson County,Tennessee,2022,4,1,12015.0,83.22929671244277
3220,47087,Jackson County,Tennessee,2023,4,1,12363.0,80.8865162177465
3221,47093,Knox County,Tennessee,2017,3,1,461977.0,2.164609926468201
3222,47093,Knox County,Tennessee,2018,11,1,466787.0,2.1423047342792323
3223,47093,Knox County,Tennessee,2022,1,1,495380.0,2.0186523476926808
3224,47093,Knox County,Tennessee,2022,3,1,495380.0,2.0186523476926808
3225,47097,Lauderdale County,Tennessee,2019,6,1,25608.0,39.05029678225554
3226,47107,McMinn County,Tennessee,2021,9,1,53921.0,18.54565011776488
3227,47119,Maury County,Tennessee,2014,8,1,85498.0,11.696180027602985
3228,47119,Maury County,Tennessee,2018,10,1,94577.0,10.573395222940038
3229,47119,Maury County,Tennessee,2023,5,1,110760.0,9.028530155290719
3230,47125,Montgomery County,Tennessee,2014,8,1,189294.0,5.282787621372045
3231,47125,Montgomery County,Tennessee,2015,1,1,192749.0,5.188094361060239
3232,47125,Montgomery County,Tennessee,2015,3,1,192749.0,5.188094361060239
3233,47125,Montgomery County,Tennessee,2016,7,1,194823.0,5.132864189546409
3234,47125,Montgomery County,Tennessee,2020,10,1,221281.0,4.519140820947122
3235,47125,Montgomery County,Tennessee,2023,8,1,239872.0,4.1688900747065105
3236,47129,Morgan County,Tennessee,2018,4,1,21541.0,46.42310013462699
3237,47149,Rutherford County,Tennessee,2016,5,1,307724.0,3.2496652844756992
3238,47149,Rutherford County,Tennessee,2021,2,1,351194.0,2.8474290563050624
3239,47149,Rutherford County,Tennessee,2022,2,1,360682.0,2.7725253824698766
3240,47153,Sequatchie County,Tennessee,2023,6,1,17161.0,58.27166249053086
3241,47157,Shelby County,Tennessee,2014,4,1,937949.0,1.0661560489962674
3242,47157,Shelby County,Tennessee,2014,5,1,937949.0,1.0661560489962674
3243,47157,Shelby County,Tennessee,2014,6,1,937949.0,1.0661560489962674
3244,47157,Shelby County,Tennessee,2014,7,1,937949.0,1.0661560489962674
3245,47157,Shelby County,Tennessee,2014,8,2,937949.0,2.1323120979925347
3246,47157,Shelby County,Tennessee,2014,10,2,937949.0,2.1323120979925347
3247,47157,Shelby County,Tennessee,2014,11,1,937949.0,1.0661560489962674
3248,47157,Shelby County,Tennessee,2015,1,1,937598.0,1.0665551760989251
3249,47157,Shelby County,Tennessee,2015,8,1,937598.0,1.0665551760989251
3250,47157,Shelby County,Tennessee,2015,10,1,937598.0,1.0665551760989251
3251,47157,Shelby County,Tennessee,2016,1,1,936716.0,1.0675594310335257
3252,47157,Shelby County,Tennessee,2016,4,1,936716.0,1.0675594310335257
3253,47157,Shelby County,Tennessee,2016,8,1,936716.0,1.0675594310335257
3254,47157,Shelby County,Tennessee,2016,11,2,936716.0,2.1351188620670514
3255,47157,Shelby County,Tennessee,2017,1,2,936012.0,2.136724742845177
3256,47157,Shelby County,Tennessee,2017,6,1,936012.0,1.0683623714225885
3257,47157,Shelby County,Tennessee,2017,8,1,936012.0,1.0683623714225885
3258,47157,Shelby County,Tennessee,2017,9,3,936012.0,3.2050871142677657
3259,47157,Shelby County,Tennessee,2017,12,1,936012.0,1.0683623714225885
3260,47157,Shelby County,Tennessee,2018,2,1,937239.0,1.0669637093633535
3261,47157,Shelby County,Tennessee,2018,5,1,937239.0,1.0669637093633535
3262,47157,Shelby County,Tennessee,2018,7,2,937239.0,2.133927418726707
3263,47157,Shelby County,Tennessee,2018,8,1,937239.0,1.0669637093633535
3264,47157,Shelby County,Tennessee,2018,9,3,937239.0,3.2008911280900603
3265,47157,Shelby County,Tennessee,2018,10,1,937239.0,1.0669637093633535
3266,47157,Shelby County,Tennessee,2019,4,1,937070.0,1.0671561356142016
3267,47157,Shelby County,Tennessee,2019,6,1,937070.0,1.0671561356142016
3268,47157,Shelby County,Tennessee,2019,8,1,937070.0,1.0671561356142016
3269,47157,Shelby County,Tennessee,2019,11,1,937070.0,1.0671561356142016
3270,47157,Shelby County,Tennessee,2020,1,1,929763.0,1.0755429071709672
3271,47157,Shelby County,Tennessee,2020,2,1,929763.0,1.0755429071709672
3272,47157,Shelby County,Tennessee,2020,4,1,929763.0,1.0755429071709672
3273,47157,Shelby County,Tennessee,2020,5,3,929763.0,3.2266287215129017
3274,47157,Shelby County,Tennessee,2020,6,1,929763.0,1.0755429071709672
3275,47157,Shelby County,Tennessee,2020,9,1,929763.0,1.0755429071709672
3276,47157,Shelby County,Tennessee,2020,11,1,929763.0,1.0755429071709672
3277,47157,Shelby County,Tennessee,2021,2,1,923382.0,1.0829754099603415
3278,47157,Shelby County,Tennessee,2021,3,1,923382.0,1.0829754099603415
3279,47157,Shelby County,Tennessee,2021,4,1,923382.0,1.0829754099603415
3280,47157,Shelby County,Tennessee,2021,6,2,923382.0,2.165950819920683
3281,47157,Shelby County,Tennessee,2021,9,1,923382.0,1.0829754099603415
3282,47157,Shelby County,Tennessee,2021,12,1,923382.0,1.0829754099603415
3283,47157,Shelby County,Tennessee,2022,5,1,916357.0,1.0912777443725534
3284,47157,Shelby County,Tennessee,2022,8,1,916357.0,1.0912777443725534
3285,47157,Shelby County,Tennessee,2022,9,1,916357.0,1.0912777443725534
3286,47157,Shelby County,Tennessee,2022,10,1,916357.0,1.0912777443725534
3287,47157,Shelby County,Tennessee,2022,11,1,916357.0,1.0912777443725534
3288,47157,Shelby County,Tennessee,2022,12,2,916357.0,2.182555488745107
3289,47157,Shelby County,Tennessee,2023,2,3,910042.0,3.296551148188765
3290,47157,Shelby County,Tennessee,2023,3,3,910042.0,3.296551148188765
3291,47157,Shelby County,Tennessee,2023,5,1,910042.0,1.0988503827295881
3292,47157,Shelby County,Tennessee,2023,6,1,910042.0,1.0988503827295881
3293,47157,Shelby County,Tennessee,2023,7,2,910042.0,2.1977007654591763
3294,47157,Shelby County,Tennessee,2023,8,1,910042.0,1.0988503827295881
3295,47157,Shelby County,Tennessee,2023,11,2,910042.0,2.1977007654591763
3296,47157,Shelby County,Tennessee,2023,12,1,910042.0,1.0988503827295881
3297,47163,Sullivan County,Tennessee,2015,8,1,156336.0,6.396479377750486
3298,47163,Sullivan County,Tennessee,2016,7,1,156372.0,6.395006778707185
3299,47167,Tipton County,Tennessee,2018,6,1,61601.0,16.2335027028782
3300,47167,Tipton County,Tennessee,2019,2,1,61715.0,16.20351616300737
3301,47167,Tipton County,Tennessee,2023,9,1,62015.0,16.12513101668951
